ts,ecg
1365004472.93247,14343.30469
1365004472.94353,14353.01562
1365004472.95845,14337.7959
1365004472.95851,14285.18555
1365004472.97443,14308.21094
1365004472.97474,14273.4834
1365004472.98739,14297.32715
1365004472.99736,14324.62793
1365004472.99741,14314.17188
1365004473.01338,14383.28418
1365004473.0136,14395.58496
1365004473.02042,14430.33594
1365004473.03436,14484.11914
1365004473.04941,14462.12012
1365004473.04964,14510.23438
1365004473.06039,14498.12988
1365004473.06538,14485.37695
1365004473.06546,14529.47363
1365004473.08241,14503.98047
1365004473.08265,14530.42578
1365004473.0974,14540.57715
1365004473.09748,14516.78223
1365004473.1104,14542.46973
1365004473.1106,14505.62988
1365004473.12243,14515.66992
1365004473.13736,14529.72949
1365004473.1375,14496.89551
1365004473.15241,14538.53711
1365004473.1525,14516.37891
1365004473.16734,14502.47852
1365004473.1674,14528.66699
1365004473.1804,14484.90039
1365004473.18047,14520.19043
1365004473.19235,14515.79297
1365004473.2074,14508.80566
1365004473.20746,14538.86621
1365004473.22238,14506.93652
1365004473.22245,14532.90625
1365004473.23435,14538.56152
1365004473.24836,14517.11133
1365004473.24843,14547.23438
1365004473.25438,14518.30859
1365004473.26842,14523.8418
1365004473.28346,14543.85059
1365004473.28353,14505.41016
1365004473.29732,14532.35645
1365004473.29738,14496.78613
1365004473.30939,14515.34082
1365004473.30946,14562.29492
1365004473.31438,14536.83887
1365004473.33036,14576.58691
1365004473.33043,14556.06543
1365004473.3454,14542.23828
1365004473.34547,14567.30273
1365004473.3695,14533.94434
1365004473.36968,14559.58301
1365004473.37259,14564.46973
1365004473.37345,14539.96582
1365004473.38539,14569.12305
1365004473.40048,14540.79688
1365004473.40066,14528.91113
1365004473.4154,14461.19141
1365004473.41547,14352.0625
1365004473.42933,14539.51367
1365004473.4404,15222.44238
1365004473.44051,15847.58203
1365004473.45545,15751.4248
1365004473.45552,15391.99902
1365004473.47038,15018.02441
1365004473.47045,14706.76172
1365004473.48638,14574.85254
1365004473.48645,14583.85449
1365004473.49535,14530.26758
1365004473.5104,14532.52734
1365004473.51048,14522.75488
1365004473.52741,14507.66992
1365004473.52749,14530.4873
1365004473.54241,14488.00391
1365004473.54248,14500.05957
1365004473.55438,14491.52148
1365004473.56436,14452.67773
1365004473.56442,14464.86816
1365004473.57236,14440.51172
1365004473.58043,14439.53418
1365004473.59535,14436.98145
1365004473.59542,14383.33301
1365004473.61144,14385.11621
1365004473.61163,14341.00781
1365004473.61939,14320.36523
1365004473.63438,14334.91309
1365004473.63445,14285.58887
1365004473.64941,14310.72754
1365004473.64947,14311.75293
1365004473.66437,14326.83887
1365004473.66446,14393.45898
1365004473.67843,14396.79395
1365004473.68937,14451.5293
1365004473.68943,14474.86035
1365004473.7044,14474.62793
1365004473.7045,14531.30566
1365004473.71943,14514.80273
1365004473.71951,14532.03809
1365004473.7364,14545.97559
1365004473.73647,14524.17188
1365004473.74238,14568.5
1365004473.74939,14546.47656
1365004473.75933,14549.07812
1365004473.77439,14558.23926
1365004473.77447,14536.60645
1365004473.78937,14561.3418
1365004473.78943,14545.41406
1365004473.80641,14545.93945
1365004473.80648,14565.10449
1365004473.80935,14522.62109
1365004473.81938,14545.1084
1365004473.82949,14533.12598
1365004473.84441,14519.07812
1365004473.84464,14548.30859
1365004473.86048,14524.85645
1365004473.86106,14542.76367
1365004473.86533,14543.89941
1365004473.88341,14524.46484
1365004473.88348,14562.6123
1365004473.8994,14535.19043
1365004473.89965,14546.61133
1365004473.91444,14554.68555
1365004473.91451,14523.03613
1365004473.9285,14555.77246
1365004473.92903,14534.10254
1365004473.9384,14537.40137
1365004473.95442,14554.07422
1365004473.95449,14511.81055
1365004473.97037,14574.07031
1365004473.97059,14587.8125
1365004473.9834,14560.6709
1365004473.98346,14586.81055
1365004473.99351,14543.41113
1365004474.00036,14562.58789
1365004474.00838,14570.38184
1365004474.02436,14548.76074
1365004474.02454,14577.02637
1365004474.03743,14541.49316
1365004474.03753,14559.0332
1365004474.05236,14575.70703
1365004474.05244,14531.45215
1365004474.06356,14519.95801
1365004474.07038,14420.2832
1365004474.07841,14400.67871
1365004474.09445,14838.84277
1365004474.09456,15491.42871
1365004474.10744,15736.80371
1365004474.11738,15501.39648
1365004474.11747,15128.31348
1365004474.13342,14842.21387
1365004474.13352,14612.9873
1365004474.14841,14551.44824
1365004474.1485,14567.79199
1365004474.16342,14513.06836
1365004474.16352,14533.47949
1365004474.17742,14498.22754
1365004474.17749,14492.4375
1365004474.18942,14515.51172
1365004474.20839,14465.01465
1365004474.20846,14508.46387
1365004474.22261,14479.50195
1365004474.22278,14446.06934
1365004474.2344,14470.57227
1365004474.23446,14410.97559
1365004474.2384,14428.07617
1365004474.27742,14396.56152
1365004474.27752,14353.6748
1365004474.27838,14379.9248
1365004474.28338,14312.0459
1365004474.28934,14325.04297
1365004474.28939,14328.87891
1365004474.30143,14280.2627
1365004474.3015,14338.18652
1365004474.31236,14310.97168
1365004474.32737,14345.01465
1365004474.32756,14399.84766
1365004474.34242,14380.60938
1365004474.34249,14455.64551
1365004474.35538,14455.02246
1365004474.36539,14450.66211
1365004474.36546,14501.66016
1365004474.37342,14455.63379
1365004474.38236,14502.42969
1365004474.39739,14509.89258
1365004474.39746,14477.20508
1365004474.41243,14524.63574
1365004474.4125,14464.79492
1365004474.42535,14488.98047
1365004474.43741,14508.87891
1365004474.43748,14461.47266
1365004474.45534,14513.44727
1365004474.4554,14463.86621
1365004474.46837,14467.36035
1365004474.46844,14504.10254
1365004474.48338,14449.84375
1365004474.48346,14493.02344
1365004474.49048,14464.97852
1365004474.50539,14455.41406
1365004474.50561,14504.18848
1365004474.52044,14442.85645
1365004474.52093,14479.77051
1365004474.5354,14475.38574
1365004474.53563,14452.11621
1365004474.54936,14495.49121
1365004474.56039,14439.52246
1365004474.56058,14478.30469
1365004474.57641,14501.30566
1365004474.57647,14459.84766
1365004474.59247,14516.21973
1365004474.59305,14466.91992
1365004474.6054,14479.36719
1365004474.61337,14505.91016
1365004474.61342,14456.42773
1365004474.62269,14503.83398
1365004474.63039,14458.93164
1365004474.64941,14447.65723
1365004474.64961,14497.40918
1365004474.66442,14431.60645
1365004474.66469,14491.27734
1365004474.67938,14497.0791
1365004474.68848,14475.11621
1365004474.68886,14533.5166
1365004474.69938,14450.73535
1365004474.69956,14482.34766
1365004474.71442,14496.94434
1365004474.71449,14452.89746
1365004474.73038,14512.60449
1365004474.73062,14450.125
1365004474.73937,14460.77637
1365004474.75442,14491.41113
1365004474.75461,14428.52832
1365004474.77041,14439.2041
1365004474.77048,14325.66602
1365004474.78434,14287.81152
1365004474.78451,14613.84277
1365004474.80037,15202.03125
1365004474.80062,15615.8877
1365004474.80945,15427.10449
1365004474.82443,15081.89648
1365004474.82473,14789.51855
1365004474.83949,14515.30371
1365004474.83956,14463.06055
1365004474.85338,14448.71973
1365004474.85364,14400.16504
1365004474.86439,14458.5166
1365004474.87937,14390.4541
1365004474.87943,14392.93457
1365004474.89538,14411.97754
1365004474.89562,14348.28809
1365004474.91041,14397.34375
1365004474.9105,14362.00586
1365004474.9264,14353.66309
1365004474.92663,14379.79102
1365004474.93235,14302.54297
1365004474.9395,14340.9834
1365004474.94936,14301.32129
1365004474.96437,14262.7832
1365004474.9646,14292.37988
1365004474.98033,14206.54492
1365004474.98044,14238.95215
1365004474.98444,14232.74609
1365004475.00341,14192.26562
1365004475.00347,14256.84668
1365004475.01037,14207.82812
1365004475.01965,14242.65332
1365004475.03441,14290.24219
1365004475.03463,14264.43262
1365004475.04951,14345.85742
1365004475.05003,14327.93848
1365004475.05839,14347.86035
1365004475.07341,14397.83203
1365004475.07347,14348.78906
1365004475.0884,14404.00098
1365004475.08862,14392.71387
1365004475.1024,14375.06348
1365004475.10247,14428.55273
1365004475.11334,14356.45996
1365004475.12857,14395.85352
1365004475.12877,14399.99414
1365004475.1434,14361.91992
1365004475.14347,14421.91992
1365004475.16039,14372.35156
1365004475.16061,14393.11719
1365004475.17446,14408.49609
1365004475.17453,14353.40625
1365004475.1834,14406.67578
1365004475.19943,14370.62988
1365004475.19951,14373.3291
1365004475.21436,14409.81543
1365004475.21454,14341.58203
1365004475.2274,14397.51465
1365004475.23739,14381.42773
1365004475.23747,14374.53809
1365004475.25343,14425.19434
1365004475.25376,14362.39648
1365004475.26943,14414.7627
1365004475.26951,14405.56445
1365004475.28444,14374.47754
1365004475.28481,14433.73242
1365004475.29741,14374.95312
1365004475.30737,14393.41016
1365004475.30743,14418.29199
1365004475.32241,14374.0498
1365004475.32261,14424.40039
1365004475.33843,14373.91504
1365004475.3385,14366.91602
1365004475.3536,14393.55664
1365004475.35423,14342.7793
1365004475.35732,14393.58105
1365004475.36539,14380.53613
1365004475.40343,14384.39551
1365004475.40535,14446.43555
1365004475.40541,14376.32129
1365004475.40932,14401.16699
1365004475.40943,14404.89258
1365004475.42142,14380.96387
1365004475.42163,14438.06836
1365004475.43243,14374.66016
1365004475.44745,14393.95996
1365004475.4477,14418.28027
1365004475.46241,14366.87988
1365004475.46257,14419.42871
1365004475.47634,14335.32812
1365004475.48443,14263.38184
1365004475.48477,14253.87891
1365004475.49339,14369.26172
1365004475.50236,14958.42773
1365004475.51742,15356.73438
1365004475.51761,15292.1416
1365004475.53041,15098.57031
1365004475.53048,14735.94336
1365004475.54448,14555.75977
1365004475.55538,14422.77539
1365004475.55562,14364.44824
1365004475.57241,14405.52734
1365004475.57249,14327.90137
1365004475.58539,14351.9043
1365004475.58561,14355.87402
1365004475.60042,14311.06934
1365004475.6005,14372.80371
1365004475.61038,14312.30273
1365004475.6254,14304.81543
1365004475.62563,14336.87988
1365004475.64745,14262.9668
1365004475.64777,14304.14355
1365004475.66043,14254.48926
1365004475.6605,14248.6875
1365004475.67036,14292.53906
1365004475.67041,14215.86523
1365004475.68043,14218.63867
1365004475.69746,14196.55371
1365004475.69753,14178.18262
1365004475.71246,14208.52441
1365004475.71257,14122.83594
1365004475.7254,14167.17676
1365004475.73337,14216.31738
1365004475.73345,14215.36426
1365004475.74237,14299.7334
1365004475.75038,14271.06543
1365004475.76538,14309.0293
1365004475.76544,14360.68652
1365004475.78041,14319.33887
1365004475.7805,14387.79199
1365004475.79447,14366.91602
1365004475.80337,14363.50781
1365004475.80342,14401.43555
1365004475.81047,14342.29102
1365004475.82039,14381.84277
1365004475.83539,14375.02734
1365004475.83545,14341.22754
1365004475.85142,14398.14941
1365004475.85149,14333.80176
1365004475.85743,14355.89844
1365004475.87737,14359.59961
1365004475.87744,14319.53418
1365004475.89245,14382.75879
1365004475.89253,14336.01172
1365004475.90532,14360.78418
1365004475.90538,14388.25586
1365004475.92945,14330.16113
1365004475.93338,14385.08008
1365004475.93347,14347.20117
1365004475.93435,14350.8291
1365004475.94538,14395.15723
1365004475.95942,14341.35059
1365004475.95949,14380.60938
1365004475.97346,14381.7207
1365004475.97363,14369.31055
1365004475.98439,14423.36133
1365004475.99943,14365.26758
1365004475.99951,14399.65234
1365004476.0144,14398.02734
1365004476.0145,14359.09863
1365004476.02946,14409.99805
1365004476.02953,14365.07129
1365004476.04341,14386.81445
1365004476.04351,14412.24609
1365004476.05443,14367.55176
1365004476.06937,14412.12402
1365004476.06946,14369.34668
1365004476.08539,14364.24121
1365004476.08546,14410.97559
1365004476.10036,14373.61035
1365004476.10042,14443.05176
1365004476.10839,14422.81152
1365004476.12345,14417.4375
1365004476.12352,14464.69727
1365004476.13951,14386.12988
1365004476.1397,14428.47949
1365004476.15439,14443.38184
1365004476.15446,14407.9707
1365004476.16737,14465.2832
1365004476.16743,14407.95898
1365004476.17838,14425.47461
1365004476.19443,14453.04395
1365004476.1945,14376.84668
1365004476.2075,14369.37109
1365004476.20769,14264.34668
1365004476.22237,14387.66895
1365004476.22244,14969.49414
1365004476.23337,15401.5752
1365004476.24941,15436.48633
1365004476.24948,15180.58203
1365004476.26732,14841.65234
1365004476.26738,14650.8291
1365004476.27938,14457.13574
1365004476.27945,14464.30664
1365004476.29342,14452.48242
1365004476.2935,14408.30078
1365004476.30334,14444.12695
1365004476.31845,14386.49707
1365004476.31852,14408.7041
1365004476.33953,14441.07324
1365004476.33972,14385.71484
1365004476.34936,14445.18945
1365004476.35538,14399.07812
1365004476.35544,14417.15625
1365004476.36337,14446.67969
1365004476.37343,14379.375
1365004476.38937,14412.16016
1365004476.38944,14367.42871
1365004476.40439,14350.23047
1365004476.40446,14373.97656
1365004476.41741,14301.93262
1365004476.42738,14334.99805
1365004476.42743,14321.8916
1365004476.4424,14286.95703
1365004476.4425,14349.49707
1365004476.45745,14309.15137
1365004476.45752,14358.71973
1365004476.47253,14417.93848
1365004476.47272,14399.31055
1365004476.48238,14484.07031
1365004476.49846,14450.58887
1365004476.49863,14475.94727
1365004476.51337,14536.69238
1365004476.51344,14491.52148
1365004476.52745,14562.24609
1365004476.52752,14534.84766
1365004476.54038,14531.87988
1365004476.54045,14591.11035
1365004476.55243,14532.60059
1365004476.59545,14578.84668
1365004476.59552,14568.09766
1365004476.59934,14534.9209
1365004476.59943,14601.68848
1365004476.60235,14547.39258
1365004476.60243,14575.92676
1365004476.60535,14600.89453
1365004476.62241,14554.5752
1365004476.62248,14615.22266
1365004476.6375,14567.4502
1365004476.63768,14584.64844
1365004476.65239,14630.78418
1365004476.65246,14579.96973
1365004476.66537,14644.0498
1365004476.67537,14613.81836
1365004476.67544,14617.55566
1365004476.69246,14671.35059
1365004476.69252,14607.19727
1365004476.70537,14653.3457
1365004476.70545,14648.10547
1365004476.71943,14621.11035
1365004476.73032,14681.95312
1365004476.73038,14614.0625
1365004476.74539,14653.15039
1365004476.74546,14671.99805
1365004476.76037,14628.63477
1365004476.76042,14676.85938
1365004476.77537,14630.99219
1365004476.77544,14642.55957
1365004476.78945,14686.9248
1365004476.80242,14652.35645
1365004476.80252,14712.16113
1365004476.82042,14674.9541
1365004476.82049,14678.26465
1365004476.83534,14715.42188
1365004476.8354,14657.53516
1365004476.84737,14711.46484
1365004476.85036,14701.8877
1365004476.85042,14679.57129
1365004476.86031,14741.00098
1365004476.87038,14678.85059
1365004476.88543,14711.61133
1365004476.88551,14698.90723
1365004476.89938,14586.54199
1365004476.89948,14577.50293
1365004476.91337,14585.77246
1365004476.92339,15100.43945
1365004476.92347,15736.14453
1365004476.93239,15726.40918
1365004476.94041,15532.04395
1365004476.95543,15149.00586
1365004476.95551,14867.52344
1365004476.9704,14772.61328
1365004476.97047,14654.99512
1365004476.97942,14682.55176
1365004476.99548,14664.22949
1365004476.99565,14634.79102
1365004477.01039,14682.75977
1365004477.01045,14616.3584
1365004477.02543,14646.17578
1365004477.02549,14644.88086
1365004477.0404,14595.26367
1365004477.04047,14643.84277
1365004477.04737,14565.43457
1365004477.06442,14579.10254
1365004477.06449,14594.10254
1365004477.07943,14524.33105
1365004477.07952,14572.6416
1365004477.09347,14514.80273
1365004477.09363,14494.62402
1365004477.10441,14527.03027
1365004477.11245,14442.2334
1365004477.11946,14481.02832
1365004477.13542,14448.97656
1365004477.1355,14436.0166
1365004477.14943,14510.01465
1365004477.1495,14459.34668
1365004477.16438,14528.22754
1365004477.16445,14562.50293
1365004477.17439,14536.48438
1365004477.18239,14613.3291
1365004477.19036,14576.47656
1365004477.20937,14609.44531
1365004477.20944,14636.09766
1365004477.22137,14584.52637
1365004477.22142,14650.19434
1365004477.2295,14612.86523
1365004477.24437,14620.8291
1365004477.24444,14668.23535
1365004477.2634,14599.64844
1365004477.26347,14640.69141
1365004477.27846,14611.11816
1365004477.27854,14593.77344
1365004477.28638,14639.60352
1365004477.29738,14572.91016
1365004477.29745,14617.25
1365004477.31342,14611.72949
1365004477.31348,14567.42578
